StartDate,EndDate,Duration__in_seconds_,Finished,agecat,female,educ,white,black,hispanic,sthasian,othasian,arab,other,marriage,kids,cvbless,cvself,cvother,cvconseq,cvexagg,cvmanmade,cvpunish,cvwakeup,cvtest,cvaction,signdoj,chinapunish,stillpunish,cvunfold,ui1,ui2,ui3,feardeath,disrupt,miss1,miss2,miss3,miss4,miss5,miss6,miss7,comfself,comfkids,comfspou,comfold,pray,quranread,grateful,livefam,fam_conc,si_conc,rquran_cope,lquran_cope,dua_cope,forgive_cope,pray_cope,lecture_cope,breathe_cope,exercise_cope,walk_cope,famtime_cope,famphone_cope,donate_cope,buy_cope,entertain_cope,eat_cope,donate,anxious,nervous,calm,chknews,mas_fri,mas_5x,mas_close,mas_trust,gia_approve,gia_bad,gia_trouble,connect,ti_punish,ti_endtim,ti_mankid,ti_manmar,ti_stress,ti_isleth,ti_fam,ti_worship,ti_trials,ti_parntng,ti_grateful,ti_calm,ti_epidem,ti_uncertnty,ti_famcon,word_w,word_h,tpsent,tpsentscore,word_hsent,word_hsentscore,word_hsentpol,cope_relig,cope_social,cope_neg,ui,uintol,rcalm,mhealth,cvfear,outlook_pos,outlook_neg,married,pray5
13803886547,13803887437,890,1. True,5. 45 - 54,Female,5. Master's degree,No,No,No,Yes,No,No,No,2. Married,Yes,4. A lot,3. Somewhat concerned,4. Quite concerned,4. Quite concerned,4. Quite exaggerated,Definitely not,4. A lot,5. A great deal,5. A great deal,5. A great deal,4. A lot,2. A little,4. A lot,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",3. Neither agree nor disagree,3. Neither agree nor disagree,2. Somewhat disagree,3. Somewhat afraid,1. Not at all upset,4. 4,5. 5,1. 1,2. 2,3. 3,7. 7,6. 6,,Extremely comfortable,Extremely comfortable,Extremely comfortable,4. 5,5. Daily,Quite often,Yes,4. Somewhat positive,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Extreme likely,3. About half the time,2. Sometimes,3. About half the time,4. Most of the time,3. Neutral,3. Neutral,3. Not sure,4. A lot,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Somewhat better,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,My reaction to any adversity I may have to face personally. I want to act as a true believer at that time,People coming together in prayer and trying to purify own selves,,,,,,5,2,1,2.6666667,2.3333333,2,2.3333333,3.6666667,Yes,No,Yes,Yes
13803886304,13803887635,1331,1. True,4. 35 - 44,Female,5. Master's degree,No,No,No,Yes,No,No,No,2. Married,Yes,3. A moderate amount,2. A little concerned,3. Somewhat concerned,3. Somewhat concerned,4. Quite exaggerated,Probably yes,2. A little,3. A moderate amount,4. A lot,4. A lot,4. A lot,2. A little,2. A little,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",2. Somewhat disagree,2. Somewhat disagree,4. Somewhat agree,3. Somewhat afraid,1. Not at all upset,4. 4,5. 5,1. 1,3. 3,2. 2,6. 6,7. 7,Extremely comfortable,Somewhat comfortable,Extremely comfortable,Extremely comfortable,4. 5,4. More than once a week,Quite often,Yes,4. Somewhat positive,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Quite likely,2. Sometimes,1. Never,4. Most of the time,2. Sometimes,2. Somewhat unreasonable,4. Somewhat reasonable,2. No,3. A moderate amount,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,About the same,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Income loss for people with daily wages,It will be over soon insha Allah,,,,,,3,2,1,2.6666667,2.3333333,1,1.3333334,2.6666667,Yes,No,Yes,Yes
13803887218,13803887739,520,1. True,6. 55+,Female,4. Bachelor's degree,No,No,No,No,No,Yes,No,"3. Divorced, not currently married",Yes,2. A little,2. A little concerned,4. Quite concerned,4. Quite concerned,1. Not at all exaggerated,Might or might not,1. None at all,1. None at all,3. A moderate amount,2. A little,1. None at all,,2. A little,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",4. Somewhat agree,4. Somewhat agree,4. Somewhat agree,2. A little afraid,2. A little upset,1. 1,3. 3,5. 5,4. 4,2. 2,6. 6,7. 7,Somewhat uncomfortable,Somewhat comfortable,,,4. 5,2. At least once a month,Sometimes,Yes,4. Somewhat positive,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Somewhat likely,2. Sometimes,2. Sometimes,2. Sometimes,3. About half the time,2. Somewhat unreasonable,2. Somewhat unreasonable,2. No,5. A great deal,5. Strongly agree,4. Somewhat agree,4. Somewhat agree,About the same,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Loss,Nothing,,,,,,3,1,0,4,1,3,2.3333333,3.3333333,Yes,No,No,Yes
13803886780,13803887889,1108,1. True,3. 25 - 34,Male,5. Master's degree,No,No,No,Yes,No,No,No,2. Married,No,4. A lot,3. Somewhat concerned,5. Extremely concerned,4. Quite concerned,4. Quite exaggerated,Definitely not,3. A moderate amount,5. A great deal,5. A great deal,3. A moderate amount,2. A little,2. A little,3. A moderate amount,"3. Things will be bad, as lots of people will suffer from the consequences of the virus.",4. Somewhat agree,1. Strongly disagree,4. Somewhat agree,2. A little afraid,4. Quite upset,1. 1,3. 3,4. 4,2. 2,7. 7,6. 6,5. 5,Neutral,Extremely comfortable,Extremely comfortable,Extremely comfortable,3. 3 to 4,1. Hardly ever,Quite often,Yes,3. Neither positive nor negative,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Somewhat likely,4. Most of the time,4. Most of the time,4. Most of the time,4. Most of the time,1. Extremely unreasonable,1. Extremely unreasonable,2. No,1. None at all,5. Strongly agree,5. Strongly agree,1. Strongly disagree,Much better,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,I am worried about my pregnant wife and my old parents,People are remembering Allah,,,,,,2,0,0,3,2,1,3,4,No,Yes,Yes,No
13803886725,13803887898,1172,1. True,1. Under 18,Female,2. High school graduate (high school diploma or equivalent including GED),No,No,No,Yes,No,No,No,1. Single,No,4. A lot,2. A little concerned,3. Somewhat concerned,4. Quite concerned,3. Somewhat exaggerated,Probably not,2. A little,3. A moderate amount,5. A great deal,3. A moderate amount,4. A lot,2. A little,1. None at all,5. I really have no idea,3. Neither agree nor disagree,2. Somewhat disagree,4. Somewhat agree,3. Somewhat afraid,2. A little upset,4. 4,5. 5,2. 2,1. 1,3. 3,6. 6,7. 7,Neutral,,,,4. 5,4. More than once a week,Sometimes,Yes,4. Somewhat positive,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Quite likely,2. Sometimes,2. Sometimes,2. Sometimes,2. Sometimes,3. Neutral,3. Neutral,3. Not sure,3. A moderate amount,4. Somewhat agree,1. Strongly disagree,3. Neither agree nor disagree,About the same,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Pain,Faith,,,,,,2,0,0,3,2,3,2.3333333,3,No,No,No,Yes
13803887044,13803887947,903,1. True,4. 35 - 44,Female,2. High school graduate (high school diploma or equivalent including GED),No,No,No,Yes,No,No,No,2. Married,Yes,4. A lot,3. Somewhat concerned,4. Quite concerned,3. Somewhat concerned,1. Not at all exaggerated,Might or might not,1. None at all,5. A great deal,5. A great deal,5. A great deal,3. A moderate amount,4. A lot,3. A moderate amount,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",2. Somewhat disagree,4. Somewhat agree,4. Somewhat agree,2. A little afraid,2. A little upset,4. 4,5. 5,1. 1,3. 3,2. 2,6. 6,7. 7,Extremely comfortable,Extremely comfortable,Extremely comfortable,Somewhat comfortable,5. 5 + sunnahs,2. At least once a month,Quite often,Yes,5. Extremely positive,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Quite likely,3. About half the time,2. Sometimes,4. Most of the time,4. Most of the time,2. Somewhat unreasonable,2. Somewhat unreasonable,3. Not sure,4. A lot,5. Strongly agree,1. Strongly disagree,4. Somewhat agree,Somewhat better,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Misconceptions,Closeness,,,,,,3,0,0,3.3333333,1.6666667,1,2,3.3333333,Yes,No,Yes,Yes
13803887096,13803888045,949,1. True,5. 45 - 54,Female,5. Master's degree,No,No,No,Yes,No,No,No,2. Married,Yes,1. None at all,2. A little concerned,4. Quite concerned,3. Somewhat concerned,1. Not at all exaggerated,Probably not,2. A little,3. A moderate amount,4. A lot,3. A moderate amount,1. None at all,2. A little,2. A little,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",4. Somewhat agree,2. Somewhat disagree,2. Somewhat disagree,3. Somewhat afraid,1. Not at all upset,3. 3,4. 4,5. 5,1. 1,2. 2,6. 6,7. 7,Extremely comfortable,Neutral,Somewhat uncomfortable,,5. 5 + sunnahs,5. Daily,Quite often,Yes,5. Extremely positive,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Quite likely,1. Never,2. Sometimes,5. Always,2. Sometimes,1. Extremely unreasonable,1. Extremely unreasonable,1. Yes,3. A moderate amount,5. Strongly agree,2. Somewhat disagree,4. Somewhat agree,Much better,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Contracting,Stronger family bonds,,,,,,0,0,1,2.6666667,2.3333333,0,1,3,Yes,No,Yes,Yes
13803887672,13803888069,396,1. True,4. 35 - 44,Male,"6. Doctoral degree (PhD) or Professional degree (JD, MD)",No,No,No,Yes,No,No,No,2. Married,Yes,3. A moderate amount,3. Somewhat concerned,5. Extremely concerned,4. Quite concerned,2. A little exaggerated,Definitely not,2. A little,4. A lot,4. A lot,2. A little,3. A moderate amount,3. A moderate amount,2. A little,"3. Things will be bad, as lots of people will suffer from the consequences of the virus.",2. Somewhat disagree,2. Somewhat disagree,4. Somewhat agree,2. A little afraid,2. A little upset,4. 4,5. 5,1. 1,2. 2,3. 3,6. 6,7. 7,Somewhat comfortable,Somewhat uncomfortable,Somewhat comfortable,,5. 5 + sunnahs,5. Daily,Quite often,Yes,4. Somewhat positive,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Quite likely,2. Sometimes,2. Sometimes,2. Sometimes,5. Always,1. Extremely unreasonable,2. Somewhat unreasonable,3. Not sure,4. A lot,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Somewhat better,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Parents,Forgiveness,,,,,,4,1,1,2.6666667,2.3333333,3,2.3333333,4,No,Yes,Yes,Yes
13803888208,13803888586,377,1. True,3. 25 - 34,Female,5. Master's degree,No,No,No,Yes,No,No,No,"3. Divorced, not currently married",No,3. A moderate amount,5. Extremely concerned,5. Extremely concerned,5. Extremely concerned,1. Not at all exaggerated,Probably not,2. A little,5. A great deal,5. A great deal,4. A lot,4. A lot,2. A little,2. A little,"3. Things will be bad, as lots of people will suffer from the consequences of the virus.",2. Somewhat disagree,2. Somewhat disagree,2. Somewhat disagree,2. A little afraid,1. Not at all upset,3. 3,5. 5,1. 1,2. 2,4. 4,6. 6,7. 7,Somewhat comfortable,,,Somewhat comfortable,5. 5 + sunnahs,4. More than once a week,Quite often,Yes,4. Somewhat positive,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Extreme likely,4. Most of the time,3. About half the time,2. Sometimes,5. Always,1. Extremely unreasonable,1. Extremely unreasonable,1. Yes,5. A great deal,5. Strongly agree,1. Strongly disagree,2. Somewhat disagree,Much better,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Health,Unification,,,,,,5,1,0,2,3,3,3.3333333,5,No,Yes,No,Yes
13803888158,13803888617,459,1. True,3. 25 - 34,Female,"6. Doctoral degree (PhD) or Professional degree (JD, MD)",No,No,No,Yes,No,No,No,1. Single,No,2. A little,1. Not at all concerned,4. Quite concerned,4. Quite concerned,2. A little exaggerated,Might or might not,1. None at all,3. A moderate amount,4. A lot,1. None at all,1. None at all,2. A little,1. None at all,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",2. Somewhat disagree,1. Strongly disagree,2. Somewhat disagree,2. A little afraid,1. Not at all upset,2. 2,5. 5,4. 4,1. 1,3. 3,6. 6,7. 7,Extremely comfortable,,,Somewhat comfortable,3. 3 to 4,2. At least once a month,Sometimes,Yes,4. Somewhat positive,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Quite likely,2. Sometimes,2. Sometimes,4. Most of the time,3. About half the time,1. Extremely unreasonable,4. Somewhat reasonable,2. No,4. A lot,5. Strongly agree,1. Strongly disagree,2. Somewhat disagree,About the same,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Economy,Brings people together,,,,,,3,1,0,1.6666666,3.3333335,1,1.6666666,3,Yes,No,No,No
13803887748,13803888624,875,1. True,3. 25 - 34,Female,4. Bachelor's degree,Yes,No,No,No,No,No,No,2. Married,Yes,4. A lot,5. Extremely concerned,5. Extremely concerned,4. Quite concerned,1. Not at all exaggerated,Probably not,2. A little,3. A moderate amount,4. A lot,3. A moderate amount,2. A little,1. None at all,3. A moderate amount,"3. Things will be bad, as lots of people will suffer from the consequences of the virus.",4. Somewhat agree,1. Strongly disagree,2. Somewhat disagree,4. Quite afraid,1. Not at all upset,2. 2,3. 3,4. 4,1. 1,5. 5,6. 6,7. 7,Extremely comfortable,Somewhat comfortable,Somewhat comfortable,,5. 5 + sunnahs,2. At least once a month,Very often,Yes,4. Somewhat positive,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Extreme likely,4. Most of the time,2. Sometimes,3. About half the time,4. Most of the time,1. Extremely unreasonable,1. Extremely unreasonable,1. Yes,3. A moderate amount,5. Strongly agree,3. Neither agree nor disagree,4. Somewhat agree,Much better,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,My parents getting the coronavirus,That it will unite the people,,,,,,2,2,1,2.3333333,2.6666667,2,2.6666667,4.6666665,No,Yes,Yes,Yes
13803888603,13803889118,514,1. True,2. 18 - 24,Female,3. Some college but no degree,No,No,No,No,No,No,Yes,1. Single,No,5. A great deal,5. Extremely concerned,5. Extremely concerned,1. Not at all concerned,2. A little exaggerated,Might or might not,5. A great deal,2. A little,4. A lot,3. A moderate amount,4. A lot,5. A great deal,2. A little,"4. Things will turn out terribly, with catastrophic loss of life and societal outcomes",2. Somewhat disagree,2. Somewhat disagree,4. Somewhat agree,3. Somewhat afraid,3. Somewhat upset,1. 1,2. 2,3. 3,5. 5,4. 4,7. 7,6. 6,Neutral,Neutral,Neutral,Neutral,2. 1 to 2,1. Hardly ever,Sometimes,No,,,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,A little likely,3. About half the time,2. Sometimes,5. Always,5. Always,4. Somewhat reasonable,3. Neutral,3. Not sure,2. A little,3. Neither agree nor disagree,2. Somewhat disagree,1. Strongly disagree,Somewhat better,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,0,0,1,2.6666667,2.3333333,0,1.6666666,3.6666667,No,Yes,No,No
13803888729,13803889253,523,1. True,2. 18 - 24,Female,5. Master's degree,Yes,No,No,No,Yes,No,No,1. Single,No,1. None at all,3. Somewhat concerned,5. Extremely concerned,2. A little concerned,1. Not at all exaggerated,Probably not,2. A little,4. A lot,3. A moderate amount,2. A little,1. None at all,,2. A little,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",3. Neither agree nor disagree,3. Neither agree nor disagree,2. Somewhat disagree,5. Extremely afraid,4. Quite upset,2. 2,4. 4,5. 5,3. 3,1. 1,7. 7,6. 6,Neutral,Neutral,Neutral,Somewhat uncomfortable,1. 0,1. Hardly ever,Very often,No,,,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Somewhat likely,1. Never,1. Never,4. Most of the time,2. Sometimes,1. Extremely unreasonable,2. Somewhat unreasonable,3. Not sure,3. A moderate amount,3. Neither agree nor disagree,2. Somewhat disagree,2. Somewhat disagree,Somewhat better,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Family,Quality time,,,,,,1,1,0,2.6666667,2.3333333,1,1,3.3333333,Yes,No,No,No
13803888956,13803889355,398,1. True,2. 18 - 24,Female,4. Bachelor's degree,No,No,No,Yes,No,No,No,2. Married,No,4. A lot,2. A little concerned,3. Somewhat concerned,5. Extremely concerned,5. Extremely exaggerated,Might or might not,2. A little,5. A great deal,5. A great deal,4. A lot,5. A great deal,2. A little,1. None at all,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",1. Strongly disagree,3. Neither agree nor disagree,2. Somewhat disagree,3. Somewhat afraid,1. Not at all upset,4. 4,5. 5,2. 2,1. 1,3. 3,6. 6,7. 7,Somewhat uncomfortable,Neutral,Somewhat comfortable,Somewhat comfortable,4. 5,4. More than once a week,Rarely,Yes,4. Somewhat positive,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,Extreme likely,2. Sometimes,2. Sometimes,4. Most of the time,2. Sometimes,1. Extremely unreasonable,3. Neutral,2. No,2. A little,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Much worse,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Contagiousness,Reformation of the Soul,,,,,,1,1,2,2,3,1,1.6666666,3.3333333,Yes,No,Yes,Yes
13803888527,13803889383,855,1. True,3. 25 - 34,Female,4. Bachelor's degree,No,No,No,Yes,No,No,No,2. Married,Yes,5. A great deal,2. A little concerned,2. A little concerned,2. A little concerned,4. Quite exaggerated,Might or might not,1. None at all,5. A great deal,5. A great deal,2. A little,3. A moderate amount,1. None at all,1. None at all,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",1. Strongly disagree,1. Strongly disagree,1. Strongly disagree,3. Somewhat afraid,1. Not at all upset,4. 4,7. 7,1. 1,2. 2,3. 3,5. 5,6. 6,Extremely comfortable,Extremely comfortable,Extremely comfortable,Extremely comfortable,3. 3 to 4,1. Hardly ever,Very often,Yes,5. Extremely positive,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Extreme likely,1. Never,2. Sometimes,4. Most of the time,3. About half the time,1. Extremely unreasonable,2. Somewhat unreasonable,1. Yes,2. A little,5. Strongly agree,5. Strongly agree,1. Strongly disagree,Much better,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Health,Guidance,,,,,,5,1,0,1,4,1,1.3333334,2,Yes,No,Yes,No
13803888799,13803889418,619,1. True,2. 18 - 24,Female,4. Bachelor's degree,No,No,No,Yes,No,No,No,1. Single,No,3. A moderate amount,2. A little concerned,4. Quite concerned,4. Quite concerned,5. Extremely exaggerated,Might or might not,2. A little,4. A lot,5. A great deal,4. A lot,3. A moderate amount,3. A moderate amount,2. A little,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",3. Neither agree nor disagree,3. Neither agree nor disagree,4. Somewhat agree,2. A little afraid,1. Not at all upset,4. 4,5. 5,2. 2,1. 1,3. 3,6. 6,7. 7,Extremely uncomfortable,,,Neutral,5. 5 + sunnahs,5. Daily,Very often,Yes,3. Neither positive nor negative,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Not likely at all,2. Sometimes,2. Sometimes,4. Most of the time,2. Sometimes,4. Somewhat reasonable,4. Somewhat reasonable,2. No,4. A lot,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,About the same,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,"Society not functioning well, such as by panic-buying resources. Lack of resources available at the shops.",People turning back to Allah.,,,,,,1,0,0,3.3333333,1.6666667,1,1.6666666,3.3333333,Yes,No,No,Yes
13803888610,13803889499,888,1. True,4. 35 - 44,Female,5. Master's degree,No,No,No,Yes,No,No,No,"3. Divorced, not currently married",Yes,5. A great deal,2. A little concerned,4. Quite concerned,4. Quite concerned,3. Somewhat exaggerated,Might or might not,1. None at all,5. A great deal,4. A lot,5. A great deal,5. A great deal,3. A moderate amount,3. A moderate amount,1. Things will turn out just fine. There is no reason to be worried about anything. ,1. Strongly disagree,1. Strongly disagree,2. Somewhat disagree,1. Not afraid at all,1. Not at all upset,4. 4,5. 5,1. 1,2. 2,3. 3,7. 7,6. 6,Extremely uncomfortable,Extremely comfortable,,Extremely comfortable,5. 5 + sunnahs,5. Daily,Very often,Yes,5. Extremely positive,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Quite likely,2. Sometimes,2. Sometimes,2. Sometimes,5. Always,2. Somewhat unreasonable,2. Somewhat unreasonable,2. No,4. A lot,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Much better,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Let this be a blessing than a curse. Aameen,We will surpass this with the blessings of Allah. Aameen,,,,,,5,2,0,1.3333334,3.6666665,3,2.3333333,3.3333333,No,No,No,Yes
13803888746,13803889556,810,1. True,4. 35 - 44,Female,3. Some college but no degree,No,No,Yes,No,No,No,No,2. Married,Yes,4. A lot,3. Somewhat concerned,4. Quite concerned,2. A little concerned,5. Extremely exaggerated,Might or might not,2. A little,5. A great deal,5. A great deal,4. A lot,3. A moderate amount,4. A lot,2. A little,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",1. Strongly disagree,1. Strongly disagree,4. Somewhat agree,2. A little afraid,2. A little upset,1. 1,4. 4,2. 2,3. 3,5. 5,6. 6,7. 7,Neutral,Extremely comfortable,Neutral,Somewhat comfortable,5. 5 + sunnahs,1. Hardly ever,Quite often,Yes,4. Somewhat positive,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Somewhat likely,2. Sometimes,2. Sometimes,4. Most of the time,4. Most of the time,3. Neutral,4. Somewhat reasonable,2. No,4. A lot,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Somewhat better,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Cleanliness,Recovery,,,,,,5,2,1,2,3,1,1.6666666,3,Yes,No,Yes,Yes
13803887486,13803889571,2085,1. True,3. 25 - 34,Female,5. Master's degree,No,No,No,Yes,No,No,No,2. Married,No,5. A great deal,4. Quite concerned,4. Quite concerned,4. Quite concerned,2. A little exaggerated,Probably yes,1. None at all,5. A great deal,5. A great deal,4. A lot,2. A little,1. None at all,1. None at all,"2. Despite the many ordeals people will face, things will turn out alright with many positive outcomes",4. Somewhat agree,1. Strongly disagree,1. Strongly disagree,4. Quite afraid,2. A little upset,3. 3,2. 2,4. 4,6. 6,1. 1,5. 5,7. 7,Somewhat uncomfortable,,,,5. 5 + sunnahs,3. At least once a week,Quite often,No,,,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Somewhat likely,4. Most of the time,2. Sometimes,2. Sometimes,4. Most of the time,4. Somewhat reasonable,4. Somewhat reasonable,3. Not sure,3. A moderate amount,5. Strongly agree,1. Strongly disagree,1. Strongly disagree,Much better,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,My country,People will be more concerned for future steps,,,,,,3,1,0,2,3,3,3,4,Yes,No,Yes,Yes
